,code
2141,8129101
2142,8129201
2143,8129701
2144,8130801
2145,8133701
2146,8134001
2147,8134702
2148,8135302
2149,8141401
2150,8142001
2151,8142102
2152,8142901
2153,8141101
2154,8179401
2155,8202101
2156,8266701
2157,8268001
2158,8268201
2159,8269401
2160,8272101
2161,8272001
2162,8272601
2163,8280501
2164,8285201
2165,8286301
2166,8286202
2167,8278601
2168,8285901
2169,8286401
2170,8286505
2171,8287001
2172,8287101
2173,3009605
2174,3009505
2175,8288001
2176,8289501
2177,8289401
2178,8290501
2179,8291804
2180,8292201
2181,8292701
2182,8293401
2183,8294001
2184,8295506
2185,8294901
2186,8298601
2187,8298801
2188,8299001
2189,8299301
2190,8300201
2191,8300001
2192,8299701
2193,8300801
2194,8301301
2195,8301901
2196,8302601
2197,8302901
2198,8303001
2199,8303201
2200,8303301
2201,8303401
2202,8309501
2203,8309401
2204,8309701
2205,8304501
2206,8311102
2207,8311201
2208,8311301
2209,8305301
2210,8305804
2211,7621005
2212,8314102
2213,8314801
2214,8315301
2215,8316101
2216,8317201
2217,8317301
2218,8316801
2219,8316901
2220,8316701
2221,8317501
2222,8317701
2223,8318001
2224,8318201
2225,8318101
2226,8318301
2227,8318401
2228,8318605
2229,8318701
2230,8319001
2231,8319301
2232,8319201
2233,8319501
2234,8319401
2235,8319601
2236,8244901
2237,8305401
2238,8320601
2239,8259301
2240,8259401
2241,8259601
2242,8259501
2243,8308801
2244,8282702
2245,8323805
2246,8324202
2247,8324802
2248,8325701
2249,8325801
2250,8325901
2251,8326301
2252,8326902
2253,8327001
2254,8328102
2255,8328801
2256,8329001
2257,8329801
2258,8330001
2259,8330101
2260,8333801
2261,8334301
2262,8334607
2263,8334801
2264,8335501
2265,8337605
2266,8337601
2267,8337501
2268,8338201
2269,8338101
2270,8338501
2271,8338902
2272,8339001
2273,8339101
2274,8339301
2275,8339501
2276,8340501
2277,8341301
2278,8342101
2279,8342001
2280,8345501
2281,8345801
2282,8346001
2283,8346101
2284,8346201
2285,8346401
2286,8346501
2287,8347201
2288,8347901
2289,8348001
2290,8348801
2291,8348901
2292,8349801
2293,8353301
2294,8354001
2295,8354401
2296,8354301
2297,8354201
2298,8354101
2299,8355701
2300,8355601
2301,8355401
2302,8355301
2303,8356101
2304,8356701
2305,8356801
2306,8357201
2307,8357302
2308,8357601
2309,8357801
2310,8358601
2311,8358501
2312,8358701
2313,8358901
2314,8359101
2315,8359001
2316,8358201
2317,8359701
2318,8359301
2319,8359501
2320,8359901
2321,8359801
2322,8360201
2323,8360501
2324,8360701
2325,8361101
2326,8361301
2327,8362001
2328,8362401
2329,8366501
2330,8364001
2331,8365101
2332,8365501
2333,8365601
2334,8365701
2335,8365901
2336,10045201
2337,10048601
2338,10044401
2339,10044801
2340,10044901
2341,10098001
2342,10098201
2343,3455007
2344,10098302
2345,10098901
2346,10098702
2347,10099201
2348,10099501
2349,10100801
2350,10101107
2351,10104001
2352,10104801
2353,10106201
2354,10106401
2355,10106602
2356,10106501
2357,10078801
2358,10080801
2359,10081201
2360,10080901
2361,10080701
2362,10081001
2363,10081101
2364,10084101
2365,10083501
2366,10082901
2367,10083101
2368,10083401
2369,10085801
2370,10086201
2371,10086601
2372,10087701
2373,10109301
2374,10109901
2375,10109801
2376,10107406
2377,10107601
2378,10107801
2379,10108001
2380,10107506
2381,10107901
2382,10110101
2383,10112901
2384,10113201
2385,10114101
2386,10114201
2387,10116501
2388,10116801
2389,10136101
2390,10136301
2391,10136201
2392,10136001
2393,10136901
2394,10138901
2395,10117501
2396,10117901
2397,10142102
2398,10120002
2399,10145701
2400,10145501
2401,10188201
2402,10205901
2403,10206501
2404,10144701
2405,10145001
2406,10144801
2407,10145201
2408,10144501
2409,10236601
2410,10237901
2411,10238501
2412,10238601
2413,10238701
2414,10240001
2415,10241501
2416,10243705
2417,10243801
2418,10243905
2419,10244001
2420,10244101
2421,10244201
2422,10244901
2423,10245101
2424,10245201
2425,10226101
2426,10226202
2427,10226601
2428,10227201
2429,10228401
2430,10228601
2431,10228501
2432,10228901
2433,10228801
2434,10229001
2435,10229501
2436,10229801
2437,10229301
2438,10230401
2439,10230701
2440,10231301
2441,10231501
2442,10231601
2443,10231701
2444,10231801
2445,10232001
2446,10231901
2447,10232801
2448,10232701
2449,10232901
2450,10233001
2451,10233501
2452,10265401
2453,10265701
2454,10266101
2455,10266305
2456,10266001
2457,10255501
2458,10255401
2459,10255701
2460,10255601
2461,10255901
2462,10256201
2463,10256101
2464,10268601
2465,10268901
2466,10275801
2467,10257201
2468,10257401
2469,10277801
2470,10277901
2471,10269101
2472,10260901
2473,4196405
2474,10274301
2475,10274601
2476,10274801
2477,4901301
2478,4907701
2479,4917501
2480,4910401
2481,5074001
2482,5072501
2483,5081001
2484,5043502
2485,5078001
2486,5070501
2487,5076001
2488,5036001
2489,5006601
2490,5040501
2491,5004401
2492,5183901
2493,5163501
2494,5099407
2495,5184601
2496,5160201
2497,5175701
2498,5189802
2499,5166901
2500,5095501
2501,5168901
2502,5168905
2503,5176301
2504,5096201
2505,5113801
2506,5176101
2507,5123301
2508,5127905
2509,5175601
2510,5141601
2511,5137001
2512,5120801
2513,5163301
2514,5160001
2515,5149001
2516,5156801
2517,5157901
2518,5176401
2519,5189702
2520,5133702
2521,5154601
2522,5176201
2523,5164201
2524,5111705
2525,5133501
2526,5180501
2527,5144401
2528,5157501
2529,5176001
2530,5164001
2531,5203601
2532,5238901
2533,5243001
2534,5208401
2535,5196701
2536,5231101
2537,5304501
2538,5314801
2539,5325207
2540,5325201
2541,5304701
2542,5335301
2543,5322402
2544,5502001
2545,5337902
2546,5356401
2547,5325701
2548,5318301
2549,5367502
2550,5301701
2551,5356801
2552,5298901
2553,5376401
2554,5296502
2555,5355801
2556,5362101
2557,5364501
2558,5356901
2559,5316402
2560,5376702
2561,5363401
2562,5374501
2563,5364701
2564,5296101
2565,5315501
2566,5329701
2567,5357101
2568,5356001
2569,5362705
2570,5304405
2571,5349501
2572,5316602
2573,5297001
2574,5361601
2575,5345201
2576,5335401
2577,5361701
2578,5361901
2579,5357201
2580,5301601
2581,5300502
2582,5312901
2583,5293501
2584,5292201
2585,5356501
2586,5355601
2587,5341201
2588,5312701
2589,5377402
2590,5296601
2591,5364301
2592,5356701
2593,5365401
2594,5517901
2595,5512202
2596,5588002
2597,5589301
2598,5556001
2599,5578705
2600,5532501
2601,5567601
2602,5589401
2603,5534701
2604,5590601
2605,5541001
2606,5598501
2607,5541401
2608,5595701
2609,5589201
2610,5545401
2611,5571901
2612,5567201
2613,5524301
2614,5602901
2615,5556801
2616,5506502
2617,5539405
2618,5518301
2619,5506301
2620,5543701
2621,5591601
2622,5568806
2623,5506701
2624,5606001
2625,5589501
2626,5574601
2627,5551501
2628,5537201
2629,5624001
2630,5674501
2631,5619901
2632,5658001
2633,5634002
2634,5706208
2635,5613901
2636,5666201
2637,5670701
2638,5619202
2639,5636801
2640,5693601
2641,5664301
2642,5695601
2643,5631601
2644,5692101
2645,5618402
2646,5642501
2647,5664501
2648,5635301
2649,5705601
2650,5680301
2651,5670501
2652,5701405
2653,5689501
2654,5657901
2655,5693401
2656,5664201
2657,5631301
2658,5694501
2659,5690301
2660,5674601
2661,5684602
2662,5673701
2663,5693301
2664,5707001
2665,5631501
2666,5695305
2667,5664601
2668,5683101
2669,5632301
2670,5636901
2671,5670801
2672,5665201
2673,5631401
2674,5666501
2675,5709701
2676,5625805
2677,5743201
2678,5779401
2679,5736901
2680,5760001
2681,5744801
2682,5718101
2683,5741101
2684,5790901
2685,5744201
2686,5747701
2687,5737901
2688,5719001
2689,5739901
2690,5803302
2691,5759301
2692,5763801
2693,5739701
2694,5757301
2695,5737501
2696,5754901
2697,5742901
2698,5712001
2699,5737301
2700,5766901
2701,5770101
2702,5715101
2703,5834501
2704,5843201
2705,5877202
2706,5812501
2707,5813601
2708,5843001
2709,5878102
2710,5838701
2711,5912702
2712,5867001
2713,5838501
2714,5817801
2715,5883301
2716,5892001
2717,5871301
2718,5853901
2719,5835001
2720,5876702
2721,5852501
2722,5875401
2723,5854301
2724,5889801
2725,5818001
2726,5832301
2727,5809301
2728,5887201
2729,5853401
2730,5816001
2731,5843602
2732,5903101
2733,5877101
2734,5832201
2735,5812601
2736,5834401
2737,5844001
2738,5834201
2739,5838801
2740,5879301
2741,5813501
2742,5869501
2743,5892101
2744,5871401
2745,5912602
2746,5857101
2747,5871201
2748,5813101
2749,5838401
2750,5813001
2751,5852601
2752,5911901
2753,5842801
2754,5854801
2755,5875701
2756,5843902
2757,5915001
2758,5903201
2759,5867701
2760,5892701
2761,5888201
2762,5950301
2763,5984905
2764,5961401
2765,5947101
2766,5951401
2767,5968401
2768,5969501
2769,5936401
2770,5937501
2771,5939901
2772,5936601
2773,5983204
2774,5983201
2775,5959701
2776,5999801
2777,5964002
2778,5978701
2779,5974101
2780,5940001
2781,5928101
2782,5957901
2783,5968702
2784,6117801
2785,5947001
2786,5940201
2787,5950001
2788,5928301
2789,5949001
2790,5952801
2791,5939201
2792,5941901
2793,5936301
2794,5973701
2795,6094701
2796,6185201
2797,6719702
2798,6731601
2799,7019601
2800,6778901
2801,7205101
2802,7491801
2803,8059501
2804,8047501
2805,8047901
2806,8015201
2807,8019801
2808,8007601
2809,8059001
2810,8037201
2811,8015005
2812,9039101
2813,9030301
2814,9031401
2815,9072801
2816,9108201
2817,9072601
2818,9028901
2819,9025201
2820,9052801
2821,9052601
2822,9031301
2823,9204201
2824,9138401
2825,9210901
2826,9182602
2827,9215701
2828,9139202
2829,9137701
2830,9154005
2831,9204301
2832,9134201
2833,9292501
2834,9293601
2835,9303501
2836,9230001
2837,9220201
2838,9307901
2839,9221701
2840,9220601
2841,9288402
2842,9238301
2843,9239601
2844,9273502
2845,9273701
2846,9308802
2847,9224101
2848,9405601
2849,9305101
2850,9383901
2851,9332101
2852,9346301
2853,9373701
2854,9406501
2855,9353901
2856,9406701
2857,9389501
2858,9389301
2859,9362001
2860,9398201
2861,9357701
2862,9361101
2863,9405501
2864,9359301
2865,9406801
2866,9405701
2867,9375801
2868,9323805
2869,9353001
2870,9332307
2871,9405901
2872,9505001
2873,9485301
2874,9511905
2875,9478801
2876,9440602
2877,9498201
2878,9449001
2879,9478101
2880,9512205
2881,9469405
2882,9479001
2883,9462701
2884,9464901
2885,9504001
2886,9428601
2887,9570701
2888,9574701
2889,9613301
2890,9930701
2891,9931701
2892,9961101
2893,9928101
2894,9927001
2895,9963301
2896,5402301
2897,5404201
2898,5405302
2899,5405702
2900,5405305
2901,5405905
2902,5405402
2903,5405405
2904,5406101
2905,5406401
2906,5406801
2907,5392901
2908,5701005
2909,5409201
2910,5422401
2911,5422601
2912,5422201
2913,5422701
2914,5408902
2915,5408202
2916,5422801
2917,5423401
2918,5398201
2919,5398001
2920,5398101
2921,5398801
2922,5398702
2923,5400801
2924,5400901
2925,5401501
2926,5431202
2927,5436301
2928,5437901
2929,5439501
2930,5439801
2931,5443901
2932,5442501
2933,5445201
2934,5452301
2935,5540102
2936,5522902
2937,5596201
2938,5859501
2939,5895301
2940,5911501
2941,5896202
2942,6816101
2943,6816801
2944,1279805
2945,6505102
2946,6820001
2947,6850801
2948,6850701
2949,6851601
2950,6865805
2951,6866001
2952,6867301
2953,6854401
2954,6854301
2955,6854505
2956,6868001
2957,6856301
2958,9928905
2959,6858501
2960,6869801
2961,6869901
2962,6870701
2963,6870501
2964,6872701
2965,6873101
2966,6875301
2967,6876801
2968,6878401
2969,6878201
2970,6878601
2971,6881901
2972,6882101
2973,6882801
2974,6882601
2975,6883302
2976,6883401
2977,2898805
2978,6887801
2979,6888701
2980,6889201
2981,6889401
2982,6892201
2983,6892501
2984,6892301
2985,6893501
2986,6893801
2987,6893701
2988,6899501
2989,6911905
2990,6911802
2991,6914501
2992,6915201
2993,6901301
2994,6916002
2995,6902401
2996,6902505
2997,6902601
2998,6903001
2999,6903201
3000,6904401
3001,6904601
3002,6924001
3003,6923801
3004,6931701
3005,4857605
3006,132705
3007,6938101
3008,6937901
3009,6937801
3010,6939901
3011,6947501
3012,6958101
3013,6958801
3014,6971601
3015,6974001
3016,6974301
3017,6974701
3018,6975301
3019,6975401
3020,6975501
3021,6976201
3022,6979201
3023,6981701
3024,6983901
3025,6984401
3026,6984501
3027,6965502
3028,6986701
3029,6967701
3030,6991501
3031,6969601
3032,6958901
3033,6961701
3034,6961801
3035,6961901
3036,9397605
3037,7262905
3038,7263501
3039,7265101
3040,7265001
3041,7266701
3042,7266101
3043,7267401
3044,7266401
3045,7268101
3046,7267501
3047,7285501
3048,7295902
3049,7296101
3050,7296001
3051,7300401
3052,7300701
3053,7317701
3054,7319601
3055,7319501
3056,7319701
3057,7310601
3058,7310401
3059,7310501
3060,7321001
3061,7321602
3062,7322402
3063,7312701
3064,7324501
3065,7325101
3066,7325201
3067,7316301
3068,7316502
3069,7317001
3070,7317401
3071,7328601
3072,7327801
3073,7328301
3074,7328501
3075,7327701
3076,7329001
3077,7330105
3078,7330501
3079,7330601
3080,7330801
3081,7331001
3082,7331201
3083,7332201
3084,7332401
3085,4539605
3086,7335501
3087,7335701
3088,7355901
3089,7356702
3090,7346101
3091,7346401
3092,7338701
3093,7347201
3094,7347301
3095,7347501
3096,7348705
3097,7342306
3098,8061105
3099,7352801
3100,7353401
3101,7354401
3102,6902501
3103,7375301
3104,7217807
3105,7378201
3106,7378301
3107,7382105
3108,7382401
3109,7382501
3110,7365601
3111,7365501
3112,7366701
3113,7366801
3114,7367001
3115,7367101
3116,7367601
3117,7367702
3118,7371701
3119,7373001
3120,7373201
3121,7396501
3122,7399001
3123,7398901
3124,7401802
3125,7387502
3126,7388401
3127,4874405
3128,4874407
3129,7388501
3130,7404101
3131,7405201
3132,7391202
3133,7391404
3134,7407301
3135,7393302
3136,7393401
3137,7420201
3138,7421101
3139,9458905
3140,7424001
3141,7427001
3142,7427702
3143,7428601
3144,7428705
3145,7429205
3146,7432302
3147,7443401
3148,7444101
3149,7445801
3150,7447001
3151,7459802
3152,7459901
3153,7458201
3154,7471001
3155,7464701
3156,7477001
3157,7477301
3158,7479601
3159,7433301
3160,7603401
3161,7436901
3162,7437801
3163,4372201
3164,7438101
3165,7439601
3166,7614501
3167,7616801
3168,7617901
3169,7618801
3170,7620601
3171,7621701
3172,7621801
3173,7621901
3174,7625201
3175,7625601
3176,7626501
3177,7627401
3178,7649401
3179,2221605
3180,7650001
3181,7651501
3182,7652706
3183,7652801
3184,7653901
3185,7656202
3186,7656701
3187,7657501
3188,7629405
3189,7631201
3190,7631001
3191,7631101
3192,7631901
3193,7632401
3194,7632501
3195,7633001
3196,7632701
3197,7641201
3198,7641401
3199,7707101
3200,7688501
3201,7688901
3202,7709401
3203,7710201
3204,7710801
3205,7710901
3206,7692301
3207,7694001
3208,7695301
3209,7715001
3210,7715102
3211,7738402
3212,7739301
3213,5822905
3214,7745101
3215,7746201
3216,7746601
3217,7753701
3218,7754501
3219,7754801
3220,7755501
3221,7755701
3222,7757201
3223,7761001
3224,7761301
3225,7761501
3226,7761701
3227,7763701
3228,7785901
3229,7768702
3230,7769301
3231,7769701
3232,7771401
3233,7771902
3234,7773904
3235,7774501
3236,7775601
3237,7775501
3238,7775801
3239,7775701
3240,7775901
3241,7776001
3242,7776101
3243,7776201
3244,7776901
3245,7778901
3246,7779101
3247,7779401
3248,7779506
3249,7780802
3250,7782501
3251,7795101
3252,7796601
3253,7796904
3254,7797201
3255,7797901
3256,7797801
3257,7799001
3258,7799701
3259,7801201
3260,7801501
3261,7802201
3262,7802301
3263,7804201
3264,7805605
3265,7806201
3266,7806805
3267,7808401
3268,7809302
3269,7809501
3270,7810002
3271,7811401
3272,7811301
3273,7811701
3274,7812201
3275,7812301
3276,5127805
3277,7601901
3278,8009801
3279,8031001
3280,8033201
3281,8104902
3282,8033001
3283,8050701
3284,8005502
3285,8030301
3286,8035801
3287,8069801
3288,8014001
3289,9075601
3290,9053601
3291,9042701
3292,9017901
3293,9106401
3294,9019001
3295,9077401
3296,9086501
3297,9095101
3298,9085301
3299,9053301
3300,9067501
3301,9018001
3302,9077101
3303,9067301
3304,9017101
3305,9103701
3306,9133802
3307,9210301
3308,9180801
3309,9141201
3310,9213801
3311,9181906
3312,9192801
3313,9214701
3314,9190001
3315,9179001
3316,9135201
3317,9150801
3318,9203301
3319,9201301
3320,9185401
3321,9150501
3322,9129901
3323,9213501
3324,9216601
3325,9152101
3326,9129202
3327,9180701
3328,9182701
3329,9150401
3330,9140601
3331,9125701
3332,9184401
3333,9150601
3334,9216301
3335,9214101
3336,9138801
3337,9155301
3338,9122401
3339,9196001
3340,9140001
3341,9216701
3342,10266501
3343,10276202
3344,10248101
3345,10248001
3346,10248601
3347,10279901
3348,10280001
3349,10272201
3350,10280401
3351,10265201
3352,10305901
3353,10306801
3354,10307001
3355,10305101
3356,10201201
3357,10315301
3358,10314401
3359,10319302
3360,10319601
3361,10320002
3362,10320101
3363,10322101
3364,10323402
3365,10323501
3366,10323602
3367,10324101
3368,10325101
3369,10333501
3370,10333601
3371,10334302
3372,10334901
3373,10335401
3374,10335501
3375,10336602
3376,10337001
3377,10335102
3378,10338802
3379,10338701
3380,10338601
3381,10339201
3382,10339401
3383,10339601
3384,10339701
3385,10340601
3386,10340501
3387,10340401
3388,10341301
3389,10341101
3390,10325301
3391,10269701
3392,10282401
3393,10326401
3394,10326501
3395,10326301
3396,10326601
3397,10326801
3398,10326901
3399,10327201
3400,10327401
3401,10327801
3402,10328101
3403,10328201
3404,10328401
3405,10328701
3406,10329201
3407,10329401
3408,10330002
3409,10330402
3410,10330102
3411,10330202
3412,10331101
3413,10331201
3414,10331501
3415,10331701
3416,10332105
3417,10332501
3418,10333001
3419,10363201
3420,10344601
3421,10364401
3422,10345401
3423,10346602
3424,10355901
3425,10355801
3426,10347901
3427,10356801
3428,10368301
3429,10368401
3430,10358301
3431,10359301
3432,10359601
3433,10358401
3434,10359501
3435,10361101
3436,10351601
3437,10351001
3438,10351402
3439,10352101
3440,10352401
3441,147801
3442,129101
3443,110302
3444,124701
3445,126601
3446,6801
3447,116601
3448,135305
3449,67002
3450,67005
3451,146201
3452,115301
3453,124001
3454,124801
3455,113901
3456,126801
3457,101501
3458,16202
3459,125701
3460,133701
3461,150602
3462,229601
3463,194405
3464,170401
3465,17702
3466,74302
3467,146801
3468,83001
3469,129001
3470,143701
3471,12001
3472,186101
3473,187701
3474,167801
3475,170001
3476,194202
3477,152601
3478,162701
3479,151801
3480,163801
3481,172701
3482,243601
3483,189201
3484,168301
3485,148701
3486,237301
3487,176101
3488,157602
3489,193001
3490,187601
3491,243401
3492,222501
3493,187801
3494,283101
3495,277902
3496,285105
3497,316501
3498,334201
3499,288001
3500,257301
3501,273605
3502,298501
3503,310702
3504,320501
3505,256901
3506,331601
3507,319002
3508,282101
3509,280001
3510,384401
3511,432401
3512,406301
3513,382001
3514,346401
3515,383701
3516,347201
3517,436501
3518,501106
3519,489304
